timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,ind
1696292829554,-0.11376953,-0.9627075,0.12884521,-4.40625,-2.765625,-5.859375,724
1696292829594,-0.12109375,-0.98931885,0.019470215,-10.890625,-10.390625,-6.34375,725
1696292829634,-0.08496094,-0.9783325,0.0033569336,-6.578125,-1.421875,-5.34375,726
1696292829674,-0.09716797,-0.9356079,0.046569824,-3.3125,1.125,-3.25,727
1696292829714,-0.19897461,-0.88409424,0.11541748,-18.90625,-10.359375,-2.546875,728
1696292829754,-0.20288086,-0.9380493,0.2904663,-16.359375,7.171875,-10.75,729
1696292829794,-0.34301758,-0.9993286,0.25750732,-5.34375,-1.46875,3.1875,730
1696292829834,-0.24291992,-1.0447388,0.18817139,-7.3125,-4.0625,-5.984375,731
1696292829874,-0.1616211,-1.0471802,0.16326904,-10.203125,-2.0,-3.984375,732
1696292829914,-0.2475586,-0.88067627,0.2218628,-5.34375,-1.703125,-5.78125,733
1696292829954,-0.21435547,-0.9529419,0.22601318,-6.140625,0.515625,-0.65625,734
1696292829994,-0.2121582,-0.9331665,0.20355225,-7.21875,-1.125,-2.984375,735
1696292830034,-0.16064453,-1.0083618,0.22528076,-4.71875,-0.625,-2.078125,736
1696292830074,-0.22509766,-0.98150635,0.20843506,-5.125,-2.265625,-1.4375,737
1696292830114,-0.21362305,-0.95684814,0.24871826,-2.984375,-2.5625,-0.25,738
1696292830154,-0.21533203,-0.9246216,0.24090576,0.546875,-0.484375,2.265625,739
1696292830194,-0.22875977,-0.96343994,0.20843506,-0.09375,1.765625,1.5625,740
1696292830234,-0.203125,-0.98809814,0.2609253,3.296875,2.640625,-0.90625,741
1696292830274,-0.23339844,-0.9517212,0.24871826,2.484375,4.875,0.890625,742
1696292830314,-0.22924805,-0.93414307,0.24481201,-0.46875,2.9375,1.9375,743
1696292830354,-0.234375,-0.98443604,0.2645874,0.09375,-3.859375,5.953125,744
1696292830394,-0.22070312,-1.0198364,0.21478271,7.078125,-1.875,4.203125,745
1696292830434,-0.16088867,-0.96710205,0.17034912,8.203125,-3.828125,1.234375,746
1696292830474,-0.078125,-0.98443604,0.03338623,3.578125,-4.109375,3.0625,747
1696292830514,-0.08862305,-0.9932251,0.082458496,2.125,-0.390625,-3.046875,748
1696292830554,-0.1977539,-0.848938,0.230896,3.546875,2.140625,2.6875,749
1696292830594,-0.23120117,-1.0215454,0.20037842,-0.4375,3.328125,5.234375,750
1696292830634,-0.18652344,-1.0886841,0.29266357,6.453125,-3.109375,1.890625,751
1696292830674,-0.20410156,-0.92852783,0.14398193,4.5625,-5.078125,6.234375,752
1696292830714,-0.23095703,-0.960022,0.14007568,2.875,-2.421875,1.84375,753
1696292830754,-0.123046875,-0.93756104,0.13616943,-2.796875,-3.03125,0.046875,754
1696292830794,-0.1875,-0.96051025,0.21600342,-2.625,1.703125,2.765625,755
1696292830834,-0.2109375,-1.0413208,0.1762085,4.53125,-1.109375,6.4375,756
1696292830874,-0.091308594,-0.9924927,0.13787842,5.46875,0.5625,3.15625,757
1696292830914,-0.1459961,-0.97540283,0.11566162,3.109375,2.578125,3.953125,758
1696292830954,-0.14624023,-0.9944458,0.14105225,3.0625,1.59375,4.109375,759
1696292830994,-0.12841797,-0.9920044,0.15008545,4.453125,0.984375,2.671875,760
1696292831034,-0.119140625,-0.97613525,0.14447021,5.84375,0.921875,2.8125,761
1696292831074,-0.12597656,-0.98272705,0.09075928,-0.84375,-0.4375,2.3125,762
1696292831114,-0.12475586,-1.0088501,0.11590576,-0.078125,0.21875,1.46875,763
1696292831154,-0.15478516,-0.9729614,0.15106201,5.03125,-0.5625,4.09375,764
1696292831194,-0.15014648,-1.0081177,0.15618896,4.390625,-0.796875,5.953125,765
1696292831234,-0.13647461,-1.0005493,0.07684326,1.4375,1.359375,3.515625,766
1696292831274,-0.09326172,-1.0232544,0.09588623,2.796875,2.546875,4.03125,767
1696292831314,-0.071777344,-0.9849243,0.06976318,-2.0,-0.625,-0.21875,768
1696292831354,-0.06640625,-0.95196533,0.10858154,-1.6875,-0.609375,-1.734375,769
1696292831394,-0.09741211,-0.9883423,0.09954834,0.890625,-1.484375,1.4375,770
1696292831434,-0.07836914,-1.0154419,0.10028076,0.125,-3.609375,3.640625,771
1696292831474,-0.110839844,-1.0335083,0.117370605,-0.765625,-5.546875,2.515625,772
1696292831514,-0.110839844,-0.98760986,0.12689209,-4.8125,-11.09375,0.921875,773
1696292831554,-0.09472656,-0.975647,0.098083496,-3.765625,-7.71875,-2.40625,774
1696292831594,-0.11206055,-1.0098267,0.070007324,-1.578125,-0.171875,-2.8125,775
1696292831634,-0.09643555,-0.986145,0.11834717,4.375,-4.5625,-3.96875,776
1696292831674,-0.13452148,-0.98760986,0.08050537,-1.109375,-4.8125,-1.640625,777
1696292831714,-0.0625,-1.0090942,0.042663574,4.453125,-2.046875,0.6875,778
1696292831754,-0.06298828,-0.989563,-0.030578613,7.1875,-1.546875,1.703125,779
1696292831794,0.091796875,-0.9927368,-0.035949707,4.03125,11.40625,-2.125,780
1696292831834,-0.100097656,-0.7971802,0.2555542,-5.875,6.46875,6.359375,781
1696292831874,-0.28442383,-1.0667114,0.22503662,-9.296875,5.21875,-2.171875,782
1696292831914,-0.088134766,-1.1216431,0.1437378,-14.875,-5.671875,-3.203125,783
1696292831954,-0.080322266,-0.9578247,0.1293335,-6.21875,-6.3125,-7.765625,784
1696292831994,-0.1743164,-0.96343994,0.14251709,-7.375,-3.484375,-3.046875,785
1696292832034,-0.15161133,-0.94415283,0.15447998,-6.4375,-1.515625,-5.34375,786
1696292832074,-0.13916016,-0.9734497,0.17596436,-6.375,-0.6875,-1.328125,787
1696292832114,-0.15966797,-1.0269165,0.15740967,-3.71875,-4.34375,-2.53125,788
1696292832154,-0.13256836,-0.98760986,0.1552124,-4.9375,-1.8125,-4.1875,789
1696292832194,-0.1472168,-0.95928955,0.16668701,-3.0,0.171875,-3.859375,790
1696292832234,-0.13793945,-0.98101807,0.16131592,-3.90625,-0.734375,-1.171875,791
1696292832274,-0.1328125,-1.0061646,0.16107178,-2.78125,-0.203125,0.15625,792
1696292832314,-0.1640625,-0.98931885,0.13397217,-6.109375,2.421875,-0.109375,793
1696292832354,-0.13061523,-0.9651489,0.21844482,-7.828125,4.546875,-5.046875,794
1696292832394,-0.15991211,-0.9890747,0.24822998,-2.546875,0.484375,-0.546875,795
1696292832434,-0.16821289,-0.97369385,0.16326904,-8.0625,-1.6875,-3.875,796
1696292832474,-0.1459961,-0.96588135,0.24017334,-0.125,4.359375,-6.0625,797
1696292832514,-0.19091797,-0.9326782,0.2164917,-5.453125,-0.109375,-3.53125,798
1696292832554,-0.20410156,-0.9849243,0.22723389,-1.859375,2.703125,-2.546875,799
1696292832594,-0.17626953,-0.99884033,0.14520264,-5.390625,4.390625,-2.5625,800
1696292832634,-0.18066406,-0.97784424,0.20379639,-2.09375,3.03125,-4.8125,801
1696292832674,-0.1640625,-0.93756104,0.2772827,-3.625,7.234375,-5.375,802
1696292832714,-0.19555664,-0.958313,0.2662964,-6.484375,1.875,-5.78125,803
1696292832754,-0.1652832,-0.94122314,0.22821045,-4.890625,-0.953125,-6.40625,804
1696292832794,-0.17675781,-0.9915161,0.18426514,-6.515625,-4.015625,-4.3125,805
1696292832834,-0.19848633,-0.89971924,0.3102417,-2.046875,-2.390625,-5.234375,806
1696292832874,-0.26293945,-0.9216919,0.28851318,-5.0625,-1.9375,-0.96875,807
1696292832914,-0.23779297,-0.96832275,0.3012085,-1.5,-2.171875,-1.8125,808
1696292832954,-0.2631836,-0.94073486,0.31463623,-0.140625,-3.671875,-1.390625,809
1696292832994,-0.28149414,-0.95391846,0.32684326,-0.671875,-3.0,-2.015625,810
1696292833034,-0.22314453,-0.9595337,0.3078003,-0.0625,-1.59375,-1.484375,811
1696292833074,-0.2668457,-0.9402466,0.3048706,2.9375,-5.34375,-0.53125,812
1696292833114,-0.23901367,-0.95513916,0.2555542,6.578125,-3.359375,4.34375,813
1696292833154,-0.24072266,-0.9512329,0.23236084,9.40625,2.5,5.09375,814
1696292833194,-0.24853516,-0.942688,0.22161865,5.6875,-3.53125,4.9375,815
1696292833234,-0.19506836,-0.954895,0.1774292,4.4375,-0.484375,3.640625,816
1696292833274,-0.17626953,-1.0154419,0.15838623,5.671875,4.921875,1.546875,817
1696292833314,-0.09008789,-0.89508057,0.15985107,-35.609375,-23.9375,-8.109375,818
1696292833354,-0.24560547,-0.8740845,0.36102295,-15.734375,-10.8125,-6.453125,819
1696292833394,-0.36865234,-0.9470825,0.33294678,-10.625,3.921875,-0.140625,820
1696292833434,-0.20458984,-1.0789185,0.26800537,2.34375,-4.953125,-2.0,821
1696292833474,-0.2019043,-0.95684814,0.2597046,9.46875,-1.390625,9.140625,822
1696292833514,-0.3425293,-0.83795166,0.28729248,3.171875,4.84375,6.296875,823
1696292833554,-0.26464844,-0.9663696,0.31976318,4.296875,3.765625,8.109375,824
1696292833594,-0.19140625,-0.9915161,0.20648193,1.296875,-2.859375,6.421875,825
1696292833634,-0.1928711,-0.92266846,0.25726318,4.96875,2.03125,3.953125,826
1696292833674,-0.21362305,-0.972229,0.19891357,-1.65625,-1.65625,5.078125,827
1696292833714,-0.11303711,-0.9898071,0.27801514,6.515625,-0.796875,5.359375,828
1696292833754,-0.16333008,-0.91900635,0.21185303,5.140625,-2.0625,7.4375,829
1696292833794,-0.19995117,-0.9902954,0.24383545,-0.515625,-5.75,6.15625,830
1696292833834,-0.17993164,-1.0032349,0.25994873,3.75,-1.296875,4.890625,831
1696292833874,-0.16992188,-0.95025635,0.21942139,5.625,0.0,5.0625,832
1696292833914,-0.12597656,-0.96539307,0.21038818,3.609375,1.578125,3.53125,833
1696292833954,-0.119384766,-0.97198486,0.22576904,7.0625,3.546875,2.796875,834
1696292833994,-0.1459961,-1.019104,0.184021,2.140625,0.28125,5.390625,835
1696292834034,-0.17114258,-1.0352173,0.21185303,6.0625,4.46875,4.59375,836
1696292834074,-0.16992188,-0.9524536,0.21966553,7.9375,5.78125,5.5625,837
1696292834114,-0.12109375,-0.9624634,0.21868896,9.984375,2.34375,5.140625,838
1696292834154,-0.13916016,-0.9898071,0.19451904,7.375,0.96875,6.25,839
1696292834194,-0.1003418,-0.97491455,0.14300537,3.0,-2.640625,3.765625,840
1696292834234,-0.029052734,-0.9644165,0.14666748,2.75,-11.453125,0.03125,841
1696292834274,-0.030761719,-1.0855103,-0.038146973,-0.65625,-2.78125,-0.546875,842
1696292834314,0.037841797,-0.9859009,0.007019043,-1.328125,-1.25,-3.453125,843
1696292834354,-0.013427734,-0.895813,0.17425537,-12.328125,-4.390625,-2.234375,844
1696292834394,-0.26904297,-0.97906494,0.27972412,-0.890625,-1.078125,-1.484375,845
1696292834434,-0.1640625,-1.0525513,0.19818115,-5.09375,-8.25,-0.734375,846
1696292834474,-0.107421875,-0.98931885,0.1305542,-2.765625,-3.140625,-2.640625,847
1696292834514,-0.14501953,-0.91607666,0.17254639,-2.765625,-3.453125,-1.671875,848
1696292834554,-0.14111328,-1.0149536,0.1876831,1.375,-1.78125,1.125,849
1696292834594,-0.087890625,-0.9741821,0.20281982,-0.5,0.046875,-2.296875,850
1696292834634,-0.15332031,-0.99102783,0.19769287,-2.59375,0.46875,-1.671875,851
1696292834674,-0.13745117,-1.0142212,0.20452881,4.125,1.328125,1.640625,852
1696292834714,-0.12792969,-0.96466064,0.16326904,1.96875,1.171875,2.328125,853
1696292834754,-0.11254883,-0.99591064,0.15789795,2.59375,1.71875,0.78125,854
1696292834794,-0.09667969,-0.98223877,0.15570068,4.5625,2.921875,-0.046875,855
1696292834834,-0.123046875,-0.97735596,0.13909912,4.578125,1.28125,0.640625,856
1696292834874,-0.14160156,-0.99005127,0.16082764,5.078125,2.625,3.78125,857
